encoder,dataset,fold,method,hyper,accuracy,macro_f1,weighted_f1,n_iter
whisper_tiny,iemocap_4class,Ses04,mlp,h64x3_a1e-02,0.6366366366366366,0.6235445741692603,0.6433236094084619,150.0
whisper_tiny,iemocap_4class,Ses05,mlp,h64x3_a1e-05,0.6111479761114798,0.5936640440649161,0.6105291100343865,94.0
whisper_tiny,iemocap_4class,Ses05,mlp,h64x3_a1e-04,0.6151293961512939,0.6015538291197126,0.6153474934199852,94.0
whisper_tiny,iemocap_4class,Ses05,mlp,h64x3_a1e-03,0.6078301260783012,0.5930924237644956,0.6077334574754059,93.0
whisper_tiny,iemocap_4class,Ses05,mlp,h64x3_a1e-02,0.6184472461844724,0.6061933213616111,0.6178605861921425,147.0
whisper_tiny,ravdess,1,mlp,h64x3_a1e-05,0.7133333333333334,0.7026251525751309,0.7050223849690286,128.0
whisper_tiny,ravdess,1,mlp,h64x3_a1e-04,0.7233333333333334,0.7151295743617679,0.7145779289646093,128.0
whisper_tiny,ravdess,1,mlp,h64x3_a1e-03,0.7166666666666667,0.7090596162084442,0.7091080350667848,128.0
whisper_tiny,ravdess,1,mlp,h64x3_a1e-02,0.7233333333333334,0.7097921977091832,0.7134753139200984,500.0
whisper_tiny,ravdess,2,mlp,h64x3_a1e-05,0.6866666666666666,0.6929997644853079,0.6975330821176616,128.0
whisper_tiny,ravdess,2,mlp,h64x3_a1e-04,0.6766666666666666,0.682825914977736,0.6879436022388781,128.0
whisper_tiny,ravdess,2,mlp,h64x3_a1e-03,0.6833333333333333,0.6835653295106118,0.6935807959224303,128.0
whisper_tiny,ravdess,2,mlp,h64x3_a1e-02,0.6866666666666666,0.6889813058051586,0.6993578373032803,500.0
whisper_tiny,ravdess,3,mlp,h64x3_a1e-05,0.66,0.6457489721388051,0.6460316080172411,128.0
whisper_tiny,ravdess,3,mlp,h64x3_a1e-04,0.6633333333333333,0.6504514440047142,0.6510475780075442,128.0
whisper_tiny,ravdess,3,mlp,h64x3_a1e-03,0.6633333333333333,0.6496782860586783,0.6537744855214136,127.0
whisper_tiny,ravdess,3,mlp,h64x3_a1e-02,0.6966666666666667,0.6829153637922509,0.6889368818722281,500.0
whisper_tiny,ravdess,4,mlp,h64x3_a1e-05,0.66,0.6482835268143241,0.6604946766639611,128.0
whisper_tiny,ravdess,4,mlp,h64x3_a1e-04,0.6666666666666666,0.655010930945677,0.6661580011388035,128.0
whisper_tiny,ravdess,4,mlp,h64x3_a1e-03,0.6766666666666666,0.6650271128152827,0.6752537265378519,128.0
whisper_tiny,ravdess,4,mlp,h64x3_a1e-02,0.6733333333333333,0.6578837189081435,0.669996601755988,500.0
whisper_tiny,ravdess,5,mlp,h64x3_a1e-05,0.6458333333333334,0.6389429928812869,0.6370947479622616,129.0
whisper_tiny,ravdess,5,mlp,h64x3_a1e-04,0.65,0.6424000190674419,0.6407822425608269,126.0
whisper_tiny,ravdess,5,mlp,h64x3_a1e-03,0.65,0.6431697235009395,0.6416032606232244,126.0
whisper_tiny,ravdess,5,mlp,h64x3_a1e-02,0.6791666666666667,0.6676634839608085,0.6664600971772434,500.0
whisper_tiny,cremad,1,mlp,h64x3_a1e-05,0.6309291747888239,0.635886839898876,0.6342308545888746,157.0
whisper_tiny,cremad,1,mlp,h64x3_a1e-04,0.6270305393112411,0.631752064005603,0.6302715272427123,149.0
whisper_tiny,cremad,1,mlp,h64x3_a1e-03,0.6328784925276153,0.6380366308427523,0.6364984863927686,157.0
whisper_tiny,cremad,1,mlp,h64x3_a1e-02,0.6276803118908382,0.6329606930964188,0.6313938918210529,88.0
whisper_tiny,cremad,2,mlp,h64x3_a1e-05,0.686777920410783,0.6879936781919005,0.6858217693037795,125.0
whisper_tiny,cremad,2,mlp,h64x3_a1e-04,0.6732991014120667,0.6753534296347316,0.6734768406506604,151.0
whisper_tiny,cremad,2,mlp,h64x3_a1e-03,0.6816431322207959,0.6829523562856896,0.6808480047504437,125.0
whisper_tiny,cremad,2,mlp,h64x3_a1e-02,0.6797175866495507,0.680491852039518,0.6785677045659759,125.0
whisper_tiny,cremad,3,mlp,h64x3_a1e-05,0.6790757381258024,0.680547179773736,0.6781172960171661,150.0
whisper_tiny,cremad,3,mlp,h64x3_a1e-04,0.6732991014120667,0.6736849987433079,0.671579754810218,137.0
whisper_tiny,cremad,3,mlp,h64x3_a1e-03,0.6829268292682927,0.6829520579085394,0.6805628138841934,125.0
whisper_tiny,cremad,3,mlp,h64x3_a1e-02,0.6732991014120667,0.6745032145245031,0.6722748945713461,145.0
whisper_tiny,cremad,4,mlp,h64x3_a1e-05,0.6480411046885035,0.6474277420819693,0.6443690766311667,92.0
whisper_tiny,cremad,4,mlp,h64x3_a1e-04,0.653179190751445,0.6524587967108761,0.649688634172113,192.0
whisper_tiny,cremad,4,mlp,h64x3_a1e-03,0.6384071933204881,0.6386406077905267,0.6361808400310965,149.0
whisper_tiny,cremad,4,mlp,h64x3_a1e-02,0.653179190751445,0.6528925028001268,0.6502055831763569,118.0
whisper_tiny,cremad,5,mlp,h64x3_a1e-05,0.6617886178861788,0.6589305878799433,0.6570752363648199,118.0
whisper_tiny,cremad,5,mlp,h64x3_a1e-04,0.6642276422764227,0.6606777565775187,0.6586493515054576,151.0
whisper_tiny,cremad,5,mlp,h64x3_a1e-03,0.6747967479674797,0.6713312055437686,0.6693364250208717,118.0
whisper_tiny,cremad,5,mlp,h64x3_a1e-02,0.6487804878048781,0.6447381495263067,0.6430593766075343,137.0
whisper_tiny,esc50,1,mlp,h64x3_a1e-05,0.7125,0.7035727487167115,0.7035727487167115,209.0
whisper_tiny,esc50,1,mlp,h64x3_a1e-04,0.71,0.6982039400228254,0.6982039400228254,209.0
whisper_tiny,esc50,1,mlp,h64x3_a1e-03,0.7125,0.7022676501345232,0.7022676501345232,209.0
whisper_tiny,esc50,1,mlp,h64x3_a1e-02,0.7075,0.6992313249186314,0.6992313249186314,380.0
whisper_tiny,esc50,2,mlp,h64x3_a1e-05,0.68,0.6685399484528572,0.6685399484528572,222.0
whisper_tiny,esc50,2,mlp,h64x3_a1e-04,0.6675,0.6567380547840905,0.6567380547840905,222.0
whisper_tiny,esc50,2,mlp,h64x3_a1e-03,0.675,0.6650849960003952,0.6650849960003952,222.0
whisper_tiny,esc50,2,mlp,h64x3_a1e-02,0.685,0.6745815507162257,0.6745815507162257,483.0
whisper_tiny,esc50,3,mlp,h64x3_a1e-05,0.685,0.6757419828193821,0.6757419828193821,210.0
whisper_tiny,esc50,3,mlp,h64x3_a1e-04,0.7,0.6908333787329614,0.6908333787329614,206.0
whisper_tiny,esc50,3,mlp,h64x3_a1e-03,0.69,0.6809066614873588,0.6809066614873588,209.0
whisper_tiny,esc50,3,mlp,h64x3_a1e-02,0.7475,0.7405333692794991,0.7405333692794991,499.0
whisper_tiny,esc50,4,mlp,h64x3_a1e-05,0.77,0.768036244457297,0.768036244457297,217.0
whisper_tiny,esc50,4,mlp,h64x3_a1e-04,0.7625,0.7613439350467215,0.7613439350467215,217.0
whisper_tiny,esc50,4,mlp,h64x3_a1e-03,0.76,0.7579783924365968,0.7579783924365968,213.0
whisper_tiny,esc50,4,mlp,h64x3_a1e-02,0.7725,0.7667361030782084,0.7667361030782084,488.0
whisper_tiny,esc50,5,mlp,h64x3_a1e-05,0.68,0.668419874758884,0.668419874758884,209.0
whisper_tiny,esc50,5,mlp,h64x3_a1e-04,0.6875,0.6751755592189029,0.6751755592189029,209.0
whisper_tiny,esc50,5,mlp,h64x3_a1e-03,0.6775,0.6629239594255073,0.6629239594255073,209.0
whisper_tiny,esc50,5,mlp,h64x3_a1e-02,0.74,0.7306973429047732,0.7306973429047732,464.0
whisper_small,iemocap_4class,Ses01,mlp,h64x3_a1e-05,0.6507105459985041,0.6447520952688139,0.642542060893818,76.0
whisper_small,iemocap_4class,Ses01,mlp,h64x3_a1e-04,0.6492146596858639,0.6436101878989474,0.6417996170813952,75.0
whisper_small,iemocap_4class,Ses01,mlp,h64x3_a1e-03,0.6581899775617053,0.6521271929734952,0.6493672343805105,76.0
whisper_small,iemocap_4class,Ses01,mlp,h64x3_a1e-02,0.6447270007479432,0.6340702206142464,0.6328720690192048,182.0
whisper_small,iemocap_4class,Ses02,mlp,h64x3_a1e-05,0.6886564762670957,0.6807187707075832,0.6764083707940783,90.0
whisper_small,iemocap_4class,Ses02,mlp,h64x3_a1e-04,0.6878519710378117,0.6815346006272871,0.6769736351975825,90.0
whisper_small,iemocap_4class,Ses02,mlp,h64x3_a1e-03,0.6854384553499597,0.6744996833652972,0.6729653665619768,99.0
whisper_small,iemocap_4class,Ses02,mlp,h64x3_a1e-02,0.6967015285599356,0.690212235974121,0.6859143695705121,143.0
whisper_small,iemocap_4class,Ses03,mlp,h64x3_a1e-05,0.6550068587105624,0.6412007557507164,0.6512434801682273,79.0
whisper_small,iemocap_4class,Ses03,mlp,h64x3_a1e-04,0.654320987654321,0.6398647601517863,0.6499867351733062,75.0
whisper_small,iemocap_4class,Ses03,mlp,h64x3_a1e-03,0.6556927297668038,0.6426921076116789,0.651925346855986,75.0
whisper_small,iemocap_4class,Ses03,mlp,h64x3_a1e-02,0.644718792866941,0.6319224549904976,0.6410142925537795,151.0
whisper_small,iemocap_4class,Ses04,mlp,h64x3_a1e-05,0.6328828828828829,0.630168404120662,0.6387561447831476,75.0
whisper_small,iemocap_4class,Ses04,mlp,h64x3_a1e-04,0.6448948948948949,0.6395389279437642,0.6512889651733302,75.0
whisper_small,iemocap_4class,Ses04,mlp,h64x3_a1e-03,0.6351351351351351,0.6316160673634534,0.6414258985658415,75.0
whisper_small,iemocap_4class,Ses04,mlp,h64x3_a1e-02,0.6306306306306306,0.6202336851155663,0.6363316494445793,147.0
whisper_small,iemocap_4class,Ses05,mlp,h64x3_a1e-05,0.6529528865295289,0.6426210221292696,0.6546437011903906,76.0
whisper_small,iemocap_4class,Ses05,mlp,h64x3_a1e-04,0.6595885865958858,0.6495076147180846,0.662079121545483,76.0
whisper_small,iemocap_4class,Ses05,mlp,h64x3_a1e-03,0.654943596549436,0.6466781002148352,0.6571961888812362,75.0
whisper_small,iemocap_4class,Ses05,mlp,h64x3_a1e-02,0.6688785666887856,0.6608713332282169,0.6710422976608162,155.0
whisper_small,ravdess,1,mlp,h64x3_a1e-05,0.7766666666666666,0.768962964338592,0.7728197545537576,103.0
whisper_small,ravdess,1,mlp,h64x3_a1e-04,0.78,0.7732798399916747,0.7763469808396045,103.0
whisper_small,ravdess,1,mlp,h64x3_a1e-03,0.7766666666666666,0.7689199932667002,0.7727739187437395,103.0
whisper_small,ravdess,1,mlp,h64x3_a1e-02,0.7933333333333333,0.7844596876414167,0.7893495927434369,500.0
whisper_small,ravdess,2,mlp,h64x3_a1e-05,0.7266666666666667,0.728613472196587,0.7371877036763594,103.0
whisper_small,ravdess,2,mlp,h64x3_a1e-04,0.72,0.7222941503507263,0.7317374162880865,103.0
whisper_small,ravdess,2,mlp,h64x3_a1e-03,0.72,0.7229350560879542,0.7311307264938178,103.0
whisper_small,ravdess,2,mlp,h64x3_a1e-02,0.7533333333333333,0.7601764212143962,0.7608548492953559,500.0
whisper_small,ravdess,3,mlp,h64x3_a1e-05,0.7133333333333334,0.7044691485493098,0.703206808097987,103.0
whisper_small,ravdess,3,mlp,h64x3_a1e-04,0.7333333333333333,0.7247969352025276,0.7241371390459614,103.0
whisper_small,ravdess,3,mlp,h64x3_a1e-03,0.7266666666666667,0.7178599482371273,0.7184950558973803,100.0
whisper_small,ravdess,3,mlp,h64x3_a1e-02,0.7533333333333333,0.741844563485043,0.744517241986385,500.0
whisper_small,ravdess,4,mlp,h64x3_a1e-05,0.74,0.7285171522035219,0.7413126046268461,100.0
whisper_small,ravdess,4,mlp,h64x3_a1e-04,0.7466666666666667,0.7342952496972981,0.7474759086202074,100.0
whisper_small,ravdess,4,mlp,h64x3_a1e-03,0.7433333333333333,0.7322024686354109,0.7443492998777718,100.0
whisper_small,ravdess,4,mlp,h64x3_a1e-02,0.7666666666666667,0.7548874222900406,0.7676064128358724,500.0
whisper_small,ravdess,5,mlp,h64x3_a1e-05,0.7291666666666666,0.7339694245537568,0.7251229417462295,101.0
whisper_small,ravdess,5,mlp,h64x3_a1e-04,0.725,0.7282802100690032,0.7216598102805,100.0
whisper_small,ravdess,5,mlp,h64x3_a1e-03,0.7333333333333333,0.7348867099420124,0.7287067434783765,100.0
whisper_small,ravdess,5,mlp,h64x3_a1e-02,0.7375,0.7330999651164489,0.728639962790879,500.0
whisper_small,cremad,1,mlp,h64x3_a1e-05,0.6985055230669266,0.7031986953501104,0.7015058747644406,92.0
whisper_small,cremad,1,mlp,h64x3_a1e-04,0.7056530214424951,0.7100973515857293,0.7087967442041584,92.0
whisper_small,cremad,1,mlp,h64x3_a1e-03,0.7115009746588694,0.715512666451047,0.7140256265579308,91.0
whisper_small,cremad,1,mlp,h64x3_a1e-02,0.714100064977258,0.7181128035987251,0.7167490194417763,140.0
whisper_small,cremad,2,mlp,h64x3_a1e-05,0.7400513478818999,0.7416932487326399,0.7392441752100726,113.0
whisper_small,cremad,2,mlp,h64x3_a1e-04,0.7374839537869063,0.738772920443401,0.7365372652686378,186.0
whisper_small,cremad,2,mlp,h64x3_a1e-03,0.7349165596919127,0.736622443793729,0.7343813376643022,86.0
whisper_small,cremad,2,mlp,h64x3_a1e-02,0.7400513478818999,0.7414595699958527,0.7390435292304026,127.0
whisper_small,cremad,3,mlp,h64x3_a1e-05,0.7317073170731707,0.7319800447279855,0.7301769440385271,122.0
whisper_small,cremad,3,mlp,h64x3_a1e-04,0.7381258023106547,0.7391334831662748,0.7375672929914345,114.0
whisper_small,cremad,3,mlp,h64x3_a1e-03,0.733632862644416,0.7348156941750221,0.7331004870501324,98.0
whisper_small,cremad,3,mlp,h64x3_a1e-02,0.727214377406932,0.728484914933541,0.726616626376732,114.0
whisper_small,cremad,4,mlp,h64x3_a1e-05,0.720616570327553,0.7214759589572899,0.7193803482532498,101.0
whisper_small,cremad,4,mlp,h64x3_a1e-04,0.7180475272960822,0.719018285104814,0.717164469140732,111.0
whisper_small,cremad,4,mlp,h64x3_a1e-03,0.7013487475915221,0.7024942262591019,0.7002284360805188,111.0
whisper_small,cremad,4,mlp,h64x3_a1e-02,0.6987797045600513,0.6987139171315103,0.6968894633914651,117.0
whisper_small,cremad,5,mlp,h64x3_a1e-05,0.7113821138211383,0.7066848993808191,0.7049319754985274,130.0
whisper_small,cremad,5,mlp,h64x3_a1e-04,0.7170731707317073,0.7146526014790565,0.7131851429313008,117.0
whisper_small,cremad,5,mlp,h64x3_a1e-03,0.7138211382113822,0.7110666570390437,0.7090860747375334,155.0
whisper_small,cremad,5,mlp,h64x3_a1e-02,0.7048780487804878,0.7008055724635557,0.6993153483308433,84.0
whisper_small,esc50,1,mlp,h64x3_a1e-05,0.81,0.8000757814596823,0.8000757814596823,153.0
whisper_small,esc50,1,mlp,h64x3_a1e-04,0.8125,0.8025579370749648,0.8025579370749648,151.0
whisper_small,esc50,1,mlp,h64x3_a1e-03,0.8175,0.8082683661741408,0.8082683661741408,151.0
whisper_small,esc50,1,mlp,h64x3_a1e-02,0.8025,0.792542767174346,0.792542767174346,386.0
whisper_small,esc50,2,mlp,h64x3_a1e-05,0.8375,0.8346063015072303,0.8346063015072303,164.0
whisper_small,esc50,2,mlp,h64x3_a1e-04,0.845,0.8428064902074192,0.8428064902074192,164.0
whisper_small,esc50,2,mlp,h64x3_a1e-03,0.835,0.833779692443779,0.833779692443779,164.0
whisper_small,esc50,2,mlp,h64x3_a1e-02,0.845,0.842830983945535,0.842830983945535,439.0
whisper_small,esc50,3,mlp,h64x3_a1e-05,0.79,0.7876622368000075,0.7876622368000075,164.0
whisper_small,esc50,3,mlp,h64x3_a1e-04,0.7975,0.7956898265133557,0.7956898265133557,164.0
whisper_small,esc50,3,mlp,h64x3_a1e-03,0.81,0.8068685726038666,0.8068685726038666,164.0
whisper_small,esc50,3,mlp,h64x3_a1e-02,0.815,0.8112366452888728,0.8112366452888728,426.0
whisper_small,esc50,4,mlp,h64x3_a1e-05,0.8175,0.8142430472863909,0.8142430472863909,164.0
whisper_small,esc50,4,mlp,h64x3_a1e-04,0.825,0.819837302532349,0.819837302532349,169.0
whisper_small,esc50,4,mlp,h64x3_a1e-03,0.8225,0.8187313891818535,0.8187313891818535,169.0
whisper_small,esc50,4,mlp,h64x3_a1e-02,0.855,0.8510192483814774,0.8510192483814774,436.0
whisper_small,esc50,5,mlp,h64x3_a1e-05,0.82,0.8140493163527218,0.8140493163527218,161.0
whisper_small,esc50,5,mlp,h64x3_a1e-04,0.8075,0.8021716413960995,0.8021716413960995,161.0
whisper_small,esc50,5,mlp,h64x3_a1e-03,0.815,0.8100073713696004,0.8100073713696004,153.0
whisper_small,esc50,5,mlp,h64x3_a1e-02,0.8225,0.8166430612730922,0.8166430612730922,414.0
wavtok_40_unify,iemocap_4class,Ses01,mlp,h64x3_a1e-05,0.37471952131638,0.35927869259842515,0.36331364201362937,500.0
wavtok_40_unify,iemocap_4class,Ses01,mlp,h64x3_a1e-04,0.37920718025430067,0.3576577848048782,0.36372601555814155,500.0
wavtok_40_unify,iemocap_4class,Ses01,mlp,h64x3_a1e-03,0.3807030665669409,0.3612232501387761,0.36565887961826243,500.0
wavtok_40_unify,iemocap_4class,Ses01,mlp,h64x3_a1e-02,0.3769633507853403,0.35617778594843397,0.3571199475164431,500.0
wavtok_40_unify,iemocap_4class,Ses02,mlp,h64x3_a1e-05,0.43041029766693484,0.40643074851928,0.4201011766070756,423.0
wavtok_40_unify,iemocap_4class,Ses02,mlp,h64x3_a1e-04,0.46259050683829445,0.4296102985283557,0.4498014873240571,274.0
wavtok_40_unify,iemocap_4class,Ses02,mlp,h64x3_a1e-03,0.416733708769107,0.40151569488801575,0.41594532686316726,500.0
wavtok_40_unify,iemocap_4class,Ses02,mlp,h64x3_a1e-02,0.416733708769107,0.40085484394765886,0.4139968585808541,460.0
wavtok_40_unify,iemocap_4class,Ses03,mlp,h64x3_a1e-05,0.3559670781893004,0.3487733807674543,0.35040219756514124,500.0
wavtok_40_unify,iemocap_4class,Ses03,mlp,h64x3_a1e-04,0.35253772290809327,0.3450401276291257,0.34456674308543533,500.0
wavtok_40_unify,iemocap_4class,Ses03,mlp,h64x3_a1e-03,0.34156378600823045,0.34099696913259064,0.34177652279630405,500.0
wavtok_40_unify,iemocap_4class,Ses03,mlp,h64x3_a1e-02,0.34156378600823045,0.337074720575729,0.3400740952714306,500.0
wavtok_40_unify,iemocap_4class,Ses04,mlp,h64x3_a1e-05,0.4009009009009009,0.37780212375118327,0.4039772542459284,500.0
wavtok_40_unify,iemocap_4class,Ses04,mlp,h64x3_a1e-04,0.4009009009009009,0.38000672369564126,0.40454738670346263,500.0
wavtok_40_unify,iemocap_4class,Ses04,mlp,h64x3_a1e-03,0.4196696696696697,0.3942421258047495,0.4180371082640816,500.0
wavtok_40_unify,iemocap_4class,Ses04,mlp,h64x3_a1e-02,0.4286786786786787,0.40797529835482665,0.42988517599163195,500.0
wavtok_40_unify,iemocap_4class,Ses05,mlp,h64x3_a1e-05,0.4359654943596549,0.43344394327513946,0.4355878319313721,500.0
wavtok_40_unify,iemocap_4class,Ses05,mlp,h64x3_a1e-04,0.40610484406104846,0.40232212773154885,0.404522228827215,491.0
wavtok_40_unify,iemocap_4class,Ses05,mlp,h64x3_a1e-03,0.44127405441274054,0.43033085262240023,0.44027497971968654,500.0
wavtok_40_unify,iemocap_4class,Ses05,mlp,h64x3_a1e-02,0.42800265428002654,0.4254732099940386,0.42830451646999546,500.0
wavtok_40_unify,ravdess,1,mlp,h64x3_a1e-05,0.2833333333333333,0.2827696203267872,0.281620928348573,500.0
wavtok_40_unify,ravdess,1,mlp,h64x3_a1e-04,0.27,0.2616200675486149,0.2669401932639771,500.0
wavtok_40_unify,ravdess,1,mlp,h64x3_a1e-03,0.28,0.2708077515944869,0.27709689581843305,484.0
wavtok_40_unify,ravdess,1,mlp,h64x3_a1e-02,0.26666666666666666,0.2532496741682472,0.2590218746683526,386.0
wavtok_40_unify,ravdess,2,mlp,h64x3_a1e-05,0.24333333333333335,0.2264834096730582,0.233501495570454,500.0
wavtok_40_unify,ravdess,2,mlp,h64x3_a1e-04,0.19333333333333333,0.17196120229691123,0.17912420718122143,500.0
wavtok_40_unify,ravdess,2,mlp,h64x3_a1e-03,0.24333333333333335,0.21905652659247138,0.23366029503196947,420.0
wavtok_40_unify,ravdess,2,mlp,h64x3_a1e-02,0.21333333333333335,0.20217581163656437,0.2114875324123353,422.0
wavtok_40_unify,ravdess,3,mlp,h64x3_a1e-05,0.23,0.23560838465172967,0.23919439817396618,500.0
wavtok_40_unify,ravdess,3,mlp,h64x3_a1e-04,0.24666666666666667,0.24646847696931434,0.25113500288491575,500.0
wavtok_40_unify,ravdess,3,mlp,h64x3_a1e-03,0.2,0.20073351933414646,0.1996230003332345,437.0
wavtok_40_unify,ravdess,3,mlp,h64x3_a1e-02,0.18666666666666668,0.19907919119653544,0.1956844706096378,500.0
wavtok_40_unify,ravdess,4,mlp,h64x3_a1e-05,0.22666666666666666,0.22372139160094437,0.2241433974178189,438.0
wavtok_40_unify,ravdess,4,mlp,h64x3_a1e-04,0.17666666666666667,0.176619407863287,0.17786771926469916,500.0
wavtok_40_unify,ravdess,4,mlp,h64x3_a1e-03,0.20666666666666667,0.19748435596888553,0.20672841107269357,398.0
wavtok_40_unify,ravdess,4,mlp,h64x3_a1e-02,0.21,0.21120659560588484,0.21258862261453115,500.0
wavtok_40_unify,ravdess,5,mlp,h64x3_a1e-05,0.29583333333333334,0.2963643282828314,0.2946165738242675,500.0
wavtok_40_unify,ravdess,5,mlp,h64x3_a1e-04,0.23333333333333334,0.2377026900790224,0.22472070725546173,446.0
wavtok_40_unify,ravdess,5,mlp,h64x3_a1e-03,0.29583333333333334,0.2887094346255037,0.28820364384745084,500.0
wavtok_40_unify,ravdess,5,mlp,h64x3_a1e-02,0.2625,0.2743815159166274,0.26190438620850515,500.0
wavtok_40_unify,cremad,1,mlp,h64x3_a1e-05,0.3027940220922677,0.29677064954457183,0.29920797669381216,500.0
wavtok_40_unify,cremad,1,mlp,h64x3_a1e-04,0.30994152046783624,0.3047159949868505,0.30722251778101084,500.0
wavtok_40_unify,cremad,1,mlp,h64x3_a1e-03,0.2930474333983106,0.2875501587429483,0.29034800459246335,500.0
wavtok_40_unify,cremad,1,mlp,h64x3_a1e-02,0.31513970110461337,0.31155277010180965,0.3142048770002692,500.0
wavtok_40_unify,cremad,2,mlp,h64x3_a1e-05,0.34082156611039793,0.32257345869270665,0.32284589649565243,500.0
wavtok_40_unify,cremad,2,mlp,h64x3_a1e-04,0.3465982028241335,0.3324599697490543,0.333392089246288,500.0
wavtok_40_unify,cremad,2,mlp,h64x3_a1e-03,0.32541720154043646,0.3127274726524764,0.3136186189076472,500.0
wavtok_40_unify,cremad,2,mlp,h64x3_a1e-02,0.35301668806161746,0.3361758428456105,0.3366783324152155,500.0
wavtok_40_unify,cremad,3,mlp,h64x3_a1e-05,0.35879332477535303,0.3425459705664531,0.3428387031886984,500.0
wavtok_40_unify,cremad,3,mlp,h64x3_a1e-04,0.35494223363286265,0.3328606272048033,0.3330405986313789,500.0
wavtok_40_unify,cremad,3,mlp,h64x3_a1e-03,0.3575096277278562,0.3300185916238622,0.3295596009487777,500.0
wavtok_40_unify,cremad,3,mlp,h64x3_a1e-02,0.36713735558408217,0.35494514702050245,0.35550439913620546,500.0
wavtok_40_unify,cremad,4,mlp,h64x3_a1e-05,0.36673089274245346,0.3524321890712634,0.3526328120968787,500.0
wavtok_40_unify,cremad,4,mlp,h64x3_a1e-04,0.3243416827231856,0.31060708627674544,0.3107014652644345,500.0
wavtok_40_unify,cremad,4,mlp,h64x3_a1e-03,0.33140655105973027,0.3141941841832205,0.31426305490880235,500.0
wavtok_40_unify,cremad,4,mlp,h64x3_a1e-02,0.340398201669878,0.32799293927246165,0.327740319651937,500.0
wavtok_40_unify,cremad,5,mlp,h64x3_a1e-05,0.3203252032520325,0.3039656636934054,0.3051710346482335,500.0
wavtok_40_unify,cremad,5,mlp,h64x3_a1e-04,0.3121951219512195,0.2977131081895194,0.2986392752248672,500.0
wavtok_40_unify,cremad,5,mlp,h64x3_a1e-03,0.34146341463414637,0.31658724842784797,0.3190304030127281,500.0
wavtok_40_unify,cremad,5,mlp,h64x3_a1e-02,0.33658536585365856,0.3185439822209701,0.32063707269642616,500.0
wavtok_40_unify,esc50,1,mlp,h64x3_a1e-05,0.1625,0.15044676988108135,0.15044676988108135,500.0
wavtok_40_unify,esc50,1,mlp,h64x3_a1e-04,0.18,0.17431826343591048,0.17431826343591048,500.0
wavtok_40_unify,esc50,1,mlp,h64x3_a1e-03,0.14,0.12893616187733836,0.12893616187733836,500.0
wavtok_40_unify,esc50,1,mlp,h64x3_a1e-02,0.165,0.15346949215215472,0.15346949215215472,500.0
wavtok_40_unify,esc50,2,mlp,h64x3_a1e-05,0.1925,0.1896641102275777,0.1896641102275777,500.0
wavtok_40_unify,esc50,2,mlp,h64x3_a1e-04,0.1675,0.1519501163549845,0.1519501163549845,500.0
wavtok_40_unify,esc50,2,mlp,h64x3_a1e-03,0.16,0.15411176934520587,0.15411176934520587,500.0
wavtok_40_unify,esc50,2,mlp,h64x3_a1e-02,0.1625,0.15013475338021037,0.15013475338021037,500.0
wavtok_40_unify,esc50,3,mlp,h64x3_a1e-05,0.145,0.14172010243835523,0.14172010243835523,500.0
wavtok_40_unify,esc50,3,mlp,h64x3_a1e-04,0.1125,0.10412728481795419,0.10412728481795419,500.0
wavtok_40_unify,esc50,3,mlp,h64x3_a1e-03,0.135,0.12846091707109342,0.12846091707109342,500.0
wavtok_40_unify,esc50,3,mlp,h64x3_a1e-02,0.1375,0.12979878948021364,0.12979878948021364,500.0
wavtok_40_unify,esc50,4,mlp,h64x3_a1e-05,0.1775,0.1703005693996406,0.1703005693996406,500.0
wavtok_40_unify,esc50,4,mlp,h64x3_a1e-04,0.2175,0.20947856965875544,0.20947856965875544,500.0
wavtok_40_unify,esc50,4,mlp,h64x3_a1e-03,0.2,0.19283634391064733,0.19283634391064733,500.0
wavtok_40_unify,esc50,4,mlp,h64x3_a1e-02,0.1875,0.18074164466424528,0.18074164466424528,500.0
wavtok_40_unify,esc50,5,mlp,h64x3_a1e-05,0.1275,0.11435822118235633,0.11435822118235633,500.0
wavtok_40_unify,esc50,5,mlp,h64x3_a1e-04,0.155,0.14389621180333254,0.14389621180333254,500.0
wavtok_40_unify,esc50,5,mlp,h64x3_a1e-03,0.13,0.11944925811240253,0.11944925811240253,500.0
wavtok_40_unify,esc50,5,mlp,h64x3_a1e-02,0.1475,0.13955952668949034,0.13955952668949034,500.0
wavtok_40_unify_postvq,iemocap_4class,Ses01,mlp,h64x3_a1e-05,0.4106207928197457,0.41573693709122345,0.4041397649903082,500.0
wavtok_40_unify_postvq,iemocap_4class,Ses01,mlp,h64x3_a1e-04,0.38219895287958117,0.3889982379830606,0.37979417756266526,500.0
wavtok_40_unify_postvq,iemocap_4class,Ses01,mlp,h64x3_a1e-03,0.38668661181750186,0.3823580997098996,0.37475692281331957,500.0
wavtok_40_unify_postvq,iemocap_4class,Ses01,mlp,h64x3_a1e-02,0.40089753178758414,0.39991060024563313,0.3880840956066472,500.0
wavtok_40_unify_postvq,iemocap_4class,Ses02,mlp,h64x3_a1e-05,0.4416733708769107,0.4183663870171922,0.4313077264358046,327.0
wavtok_40_unify_postvq,iemocap_4class,Ses02,mlp,h64x3_a1e-04,0.47144006436041835,0.44007624445678506,0.4495904823353488,274.0
